"two comment seven year apart hard evid film relentless pull power mention low budget telemovi status gantri row mitig factor limit appeal said howev thing without merit either entertain fright outing per se true plot basic work amityvill horror without much horror case intrigu gibney might made worthwhil impress play halifax investig coupl seem unconnect murder hous main suspect script better averag product overal high standard fail engag viewer particular key moment pick dvd mere last week regular video store cannot begrudg expenditur would accept price film expect fireworks
",positive
"inexplic first hatr toward movi may greatest movi time gimm break got oscar reason made eighteen hundr million dollar reason damn good movi bring inexplic aspect idea whatsoev movi left impress saw theater rewatch tv video none impact saw big screen twice mayb three time actual might appeal movi yes capit epic spectacl order gone wind ben hur ben hur gone wind seem kinda hokey hammi act excess melodrama titan none well act actual good melodrama quit heavi hand time reason titan work emot ride usual enjoy movi stimul mind give visual thrill movi exact dumb cerebr visual thrill simpli mean end fuel emot audienc cri bambi mom die react tearjerk tearjerk power ten million emot rollercoast regular one would make buzz aldrin scream like littl girl sure see video decid hate readi suppli cynic thorough dislik movi let disbelief suspend bit give epic melodrama benefit doubt enjoy complet look top ten gross film time singl one bad singl one worth score even phantom menac movi made billion dollar worldwid bad possibl p anyon even consid compar spiderman spiderman fun movi total kneejerk caus gross much simpli anyth special one rememb year pretti sure titan remembered
",positive
"previous wrote love titan cri end mani time guy also wonder great movi mani award applaud mani critic given rate imdb com user well look breakdown user rate vote gave rate gave rate irrat imdb user effect pull overal rate previous comment blame unusu vote pattern sudden surg rate high rate drop gradual sudden revers cours jump rate level one thing hatr leonardo dicaprio believ tune enough chat room see banter young peopl young men most defam left right absolut hate man part give credit titan answer one user talk someon realli like movi much gave etc everyon entitl tast one convinc imdb rate overal titan pull level inordin number ridicul rate fair reflect overal motion pictur let demonstr point compar imdb user vote pattern titan random chosen box offic critic bomb mani prove point heaven gate pull theater quick poor box offic show imdb voter rate rate rate overal rate big top pee wee got rate rate overal rate cat peopl got rate rate overal rate blind date got rate rate overal rate jumpin jack flash got rate rate overal rate film common titan percentag rate lower titan none stinker ever nomin singl award titan got rate compar movi mention explan hatr leo factor
",positive
"love movi sinc saw open day touch beauti strong recommend see movi watch famili far mpaa rate pg themat element prolong scene disastor nuditi sexual language
",positive
"movi titan make much night rememb write tragic histori event alway talk never forgotten criticis idea could ever make movi like titan move touch everi time watch could ever replac epic masterpiec almost imposs director doubt major impact film simpl disast film bore watch convert unbeliev romanc yes romanc type either bother never see romanc like guarante everyth amaz effect music sublim act movi creat amaz visual wonder feel everyth look real live legend titan shown brilliant class look accommod act real effect dicaprio winslet simpli best play role one could done better part reason film great guess much talk plot simpl act brilliant base true stori probabl half consum watch film share tear thank un imagin end never forgotten well seen film miss someth hester film idolis hollywood could get better move film time listen peopl see understand landmark surpris cry
",positive
"titan long well made tragic adventur love stori take place ill fate voyag unsink ship writer director jame cameron done great job make movi fiction love stori two differ peopl combin real event titan sunk hit iceberg april claim thousand live perish ici free water north atlant two lead film great role includ leonardo dicaprio kate winslet make good screen coupl dicpario winslet also genuin chemistri togeth made romanc eventu blossom much believ show real talent one came continu show recent film well rest support cast includ billi zane kathi bate franc fisher jonathan hyde bill paxton small role equal impress charact help bring life film love stori action suspens special effect magnific done especi time horror situat charact felt real realli happen make want surviv life death situat pace littl slow time littl long rest movi made flaw titan make great date movi sure make girl cri almost everi time watch fact realli happen definit ad movi make feel sorri live lost titan sunk atlant hit iceberg overal titan tragic heartbreak stori two peopl fall love ill fate ship that brought life except perform cast especi dicaprio winslet definit make movi worth time watch
",positive
"ship may sunk movi director jame cameron termin amaz pictur one favorit scene dinner tabl scene rose famili friend meet jack save rose look face everi woman meet one hope look room futur husband jack rose connect movi stuff good movi stuff greedi mom elit stuck associ live husband wealth rose almost commit suicid gilbert grape star rescu realli like hang boat scene good risk movi long fantast good stori good flow good actor go see twice want worth
",positive
"titan direct jame cameron present fiction love stori histor set titan plot simpl noncompl love plot twist turn keep suspens end movi figur within minut start film love stori interest one howev kate winslett wonder rose aristocrat young ladi betroth cal billi zane earli voyag rose meet jack leonardo dicaprio lower class artist way america win ticket aboard titan poker game want someth goe get unlik upper class concern social worri two fall love audienc see sink titan primarili eye movi begin modern time explor wreck group search treasur sunk titan recent occur one survivor titan rose dewitt bukat heard explor wreck televis flown boat search led tell rememb help search get tell memori one voyag titan scene shift southhampton ireland titan set sail april passeng board anoth stop irish coast titan went see maiden voyag across atlant bound new york histor first day voyag went unev fiction plot stori develop time rose see hopeless entrap engag wealthi cal hockley fall love third class passeng jack dawson captain smith alledg shown movi urg white star line director increas speed ship would make newspap headlin receiv extra public arriv new york thursday night friday morn plan smith order fate decis go thirti two year experi stretch titan leg full speed titan report water atlant sail full iceberg ignor warn proceed full speed shown movi april iceberg sight attempt shut engin turn ship path iceberg enough time ship hit iceberg starboard side depict film portray mani small hole side ship one larg gash along side accur crew titan sent distress call set distress rocket shown light final fail light california spot six mile away fail realiz go respond titan mani plea help california tri earlier day warn titan sever ice caus stop trip titan brush caus california turn radio leav titan first class woman child first depict put twenti lifeboat ship overwhelm third class passeng suffer amount death class crew hit hard tragedi word white star line employe first class passeng believ second third class passeng author tri gain inform sink also metal use build titan found recent year condit sever cold experienc night titan sank extrem brittl overal basic plot accur portay event time event took place titan mani charact stori real creat simpli purpos movi composit charact repres possibl characterist idea peopl ship core group rose jack cal rose mother fiction charact ad stori repres differ group peopl time yet mani charact unsink molli brown captain edward smith ship design thoma andrew white star line repres bruce ismay titan offic real maiden voyag go captain edward smith last voyag anyway plan retir afterward part white star line sinc work way status millionair captain titan sunk portray offic accur four surviv tragedi except offic threaten kill passeng ship pistol record act heroic misportray point jame cameron apolog evok monument honor offic former canadian hometown shown movi languag problem crew mani lower class passeng non english speak nation addit offic low offic came back lifeboat depict old peopl shown bed water came room base strauss want leav husband side mr strauss refus get lifeboat die husband titan furthermor mr goggenheim shown sip brandi smoke cigar report go like dress best richest man ship john jacob astor own manhattan die nonetheless well much younger wife save lifeboat addit molli brown save later medal made crew carpethia pick survivor titan water ticket titan cost four thousand dollar end life end broke interior ship master replac last piec china silverwar gymnasium hard seen recreat perfect machin reproduc match seen old photograph wonder outfit costum excel creation post victorian era rich time practic rule everyth woman suffrag movement quit gotten move yet woman time often marri financi secur rose consid normal took back seast status husband cal wish rose rich take well `new money molli brown depict everyth time formal woman escort dinner male figur seen dine scene smoke common among woman time holder cigarett come time use seen rose movi men time general smoke cigar cigarett woman constain physic corset social societi although jame cameron background histor film brought expert titan coupl two year spent cross referenc histori titan liberti taken beauti cinematographi special effect also help make film even breathtak recogniz messag seen movi titan peopl ship three hour contempl demis director jame cameron show various reaction time crisi peopl live everyon react differ get think might react situat titan fate night addit film reflect produc give look wreck titan past fifteen year site actual titan found explor movi abl give u deeper look disast mani would view howev moral question whether peopl today take treasur wreck underwat graveyard pose attempt stop treasur seek mission one portray titan fail stand today anyon make voyag titan take whatev valuabl portray film show general valu time matter technic film well done get footag wreck bottom ocean took twelv dive get footag need movi addit special camera creat withstand intens pressur bottom ocean cameron plan use probe go far insid titan anyon year sinc ship sunk work provid uniqu perspect ship furthermor throughout film fade in out wreck titan scene titan actual voyag shift modern scene past scene voyag work excel transit make stori easi follow aclear manner begin movi septun recreat use recreat scene actual peopl left european coast titan give distinct rest event film titan play almost like histor biographi like work art true epic like histori novel know end take away wonder treat found pictur certain aspect film academi award materi includ costum sound cintematographi edit like interest charact give insight life charact earli face disast movi definitely
",positive
"find amaz even year still talk movi obvious movi bad el peopl even bother talk person enjoy film immensli still guess film everyon certain touch heart mani think film overr hype well movi go public thank lol see critic articl writer make film huge hit general movi go public peopl make film huge success titan everyon awe let face film like never made least type special effect need realli captur essenc ship actual sink film accur even jame cameron time actual sink ship film real sink fate day april even silverwar good sake match give movi break guy critic thought movi would sink big time movi actual came peopl start hear word mouth best form advertis mind good decent movi worth see everyon start flock theater drove see movi twice mayb time realli say movi overhyp least like buildup matrix reload hulk overhyp ha critic even think titan would make enough money cover cameron gigant film budget took make mammoth film howev film money took care million budget much person love film howev film might everyon say film suck romanc though sexist thing ever heard dislik movi romanc stori sweet dialogu could better let face real star movi leo kate gigant ship think actor includ dicaprio winslet fine job thier best work seen much better work worst seen screen give break
",positive
"parent neither male abl identifi everi charact heartach pain movi teenag watch mayb way start appreci valu famili sorri understand valu love famili friendship interest watch patrick duffi differ role bobbi ewe great see year old ben affleck give best move sincer perform show earli age capabl heartfelt drama offer serious role note hollywoodland first serious role year went best actor venic festiv movi appreci peopl age mayb watch child might get scare may happen famili recommend entir famili bought movi dvd watch friend mani time portray valu import life
",positive
"famili problem abound real life movi love hold member togeth ordeal trial movi one man daddi matur fortitud sustain famili face advers kid grow one hard way realiz matter old parent parent still love child will provid cushion fall actor portray charact outstand perform yes shed tear along way know similar experi young adult later parent true life one everi young adult parent would well see although realiz parent must see care families
",positive
"film porn wonder film full tender moment memori beauti piec work excel intellig viewer film lover romant person love deepli film beauti surreal qualiti fine act direct watch film made rememb first love thi film want reflect life love mean loss high recommend film lovers
",positive
"watch woman health issu class point woman treat inferior men mani societi absolut love movi plan tri get copi watch stori touch would recommend anyon fan differ cultur movi need movi whole famili despit rate movi show child professor class meant movi primarili educ woman movi one movi forev stick mind favorite
",positive
"verhoeven movi utter complet garbag disgust hack director asham admiss read chapter book got bore decid make whole thing scratch heinlein would never support trash aliv see basic steal name mock polit book good portion throw averag idiot american moviego get bore anim perfect least most accur best tell
",positive
"wang bianlian old street perform known king mask masteri sichuan chang art liang famous opera perform sichuan art respect wang artist person liang worri precious art die wang sow seed heir wang mind film prejudic male domin state art valu import warmth recommend film enough whole film loop everyth signific long stori edit well length film minut total satisfact five minut artist film next five minut sad film next five minut thriller keep chang mood like protagonist chang face last scene rope phenomen stori script flawless actor brilliant protagonist artist tell way perform impress even nomin oscar year english patient got best film oscar foreign film categori kolya kolya ok english patient lesser said better watch
",positive
"king mask beauti told stori pit famili gender prefer toward male human prefer love companionship set china time flood meet wang elder street perform whose talent magic captur awe wit famous operat perform see befriend wang invit wang join troup howev learn wang famili tradit allow pas secret son learn wang childless wang encourag find heir magic lost forev take advic heart wang purchas year old fulfil legaci would teach new son doggi ancient art silk mask soon wang discov fact doggi threaten rare die art togeth wang doggi creat bond experi rang emot invari accompani stori absorb set seren costum simpl summarili intern award win art film help move inspire
",positive
"king mask bian lian china shock beauti profound touch film winner award around world film base true stori center wang bianlian street perform china grow older heir pas art face chang opera uniqu talent quick chang mask perform one know long desir grandson art famili heirloom pas male heir go street see peopl sell child afford take care even beg take daughter free daughter worth much societi wang bianlian stori goe film astonish good act amaz issu weighti well address gender inequ depress fact time place one want littl girl also interest note fame opera actor alway play woman known live bodhisattva man dress woman famous well respect regard someth low half woman go film face issu human slave trade demand thus lack possibl solut brutal corrupt militari polic helpless lack power individu face due unfortun event even good intent definit one best movi ever seen life xu zhu actor play wang bianlian present yet anoth beauti performance
",positive
"movi suppos made fascin set charact come care deepli write edit move plot effici build suspens wonder film deepli move without sentiment high recommended
",positive
"movi excel sad truth cultur tend clash sex one big warm fuzzi type movi master steep tradit kind heart way doggi despit girl thing win affect top one cute monkey thousand facial express equal big happi movi end movi good job show steep tradit one steep will die without share secret see side cultur never seen help enhanc drama unfold near end pictur cinema photographi excel particular open parad sequenc sparker bound oscar content best foreign film
",positive
"unexpect pleasur heard noth film shame sinc warrant wider audienc wonder human stori social messag gentl told although admit predict resolut solid act princip beauti photograph mute color float grey captur nostalg tone film recent foray chine film shower road home one le excit one hope continu explor china peopl amaz canva film maker king mask high recommend start point anyon similar interest recent chine film
",positive
"quot nicola martin nicmart houston tx fine film dvd reformat tv april charm emot film hand dvd purchas reformat fit tv clod columbia tristar excus provid film widescreen format except hollywood treat film like moron dispos trash use produc shame crimin shame inde howev anoth version though see detail http www dvdbeaver com film dvdcompar kingofmask htm wonder perform two main actor king doggi btw
",positive
" mask move film work mani level simplest haunt stori street perform bond young child tri pas along creativ art mask next generat although time stori make old man job well craft written act direct wonder product valu easi move beyond plight hang film ultim sweet uplift kudo around wonder film child well adult trick get american may like foreign languag film see
",positive
"enjoy cinematograph recreat china beauti film stori simpl older male perform want pas art young man although live child face actor marvel see stori reveal devot gratitud child treat well long treat well opera film remind farewel concubin sophist intric stori remind dicken tale day child almost chattel plot bit predict bit sentiment well worth time view heroism human histori portrayed
",positive
"rapid econom develop china resurg tradit chine cultur partial due rise nation accompani increas wealth import due sen spiritu belong collaps old socialist ideolog post cultur revolutionari era howev resurg chine tradit cultur name confucian without disast chine adopt entir tradit without elimin bad part discrimin girl demonstr film excel exampl moreov part discard inherit good part suppos inherit tradit opera techniqu chang face ignor resurg face extinct director use film critic problem embrac tradit contemporari china deeper mean behind movie
",positive
"beauti rich well execut film rich meaning stori basic tell old master stori teller need find male heir carri craft end get expect male domin world charact must deal situat old master must grappl conflict desir companion heir societi tradit notion stori fun emot complex explor charact live emot rich compel charact develop strong charact complex one dimension film expert convey old man emot desir find heir compel show kid handl situat also humour sometim quit subtl appropri point film also examin good bad tradit chine cultur creat interest depth film direct act sceneri outstand ad strength creat rich convinc visual imag compel real charact result film evok strong empathi feel charact claim end weaken film necessarili agre perhap could stronger differ end improv overal film would rather small
",positive
"movi truli poignant uniqu uplift stori univers battl good evil world import thing rate wrong mislead travesti blockbust rate though x rate movi truth closer g pg seen child read clear simpl sub titles
",positive
"saw movi today child son daughter rd annual roger ebert overlook film festiv film child audienc allow ask question director tian ming wu translat told sever stori life make film tangent asid child realli enjoy movi cours paraphras mani subtitl daughter much film visual self explanatori give anyth away bottom line film much better hollywood crap especi child film cheer p real origin king mask could mask actor movi train learn mask time would cut chang new masks
",positive
"lot silli woman london marri tea planter ceylon bare know full clich liz taylor charact believ marvel set exot locat footag show taylor height beauti look stunning
",positive
" type comput keyboard probabl give eponym film rate eleph shown kill movi even impli hurt contrari master eleph walk john wiley peter finch complain cannot shoot pachyderm matter menac without permit govern tone suggest permit within realm probabl furthermor element conspir form unusu drought human cholera epidem leav wiley plantat hous vulner total destruct eleph peopl nativ dub close stori happen see current releas earth detect eleph peopl fare le well today
",positive
"got excel program season sinc seen episod got episod dvd keep get better better season may richard dean anderson addit ben browder claudi black still given show strength origin still even season sad sci fi channel got rid amaz show hope relay season make two direct dvd movi hope atlanti still go strong th season third spin work stargat franchis nowher near dead tv show must see sci fi fan peopl genr wide rang thing appeal age type peopl watch
",positive
"beauti shopgirl london swept foot millionair tea plantat owner soon find marri live villa british ceylon although base upon book robert standish initi set high reminisc hitchock rebecca lead ladi elizabeth taylor clash impos chief staff mansion almost immedi husband still thumb deceas domin father taylor last minut substitut ail vivien leigh look creami smooth high fashion wardrob perform quit strong howev husband peter finch start drink heavili bark order one might think dedic rather masochist feel hamper end well still film offer headi lot soap buff romant drama bit travelogu interpret danc eleph stamped perfect time outbreak cholera
",positive
"eleph walk may acm literatur film great entertain quasi melodramat mode stori love genuin illicit well overween ambit devot arrog person tyranni previous review john mankin question central focus film mansion call eleph walk built former owner governor late tom wiley right across eleph tradit path major sourc water river miss point essenti miss point whole center film hubri man son play peter finch becom enthral super imag enigma rever father unexpect sinc son without mother grow foreign jungl father father rowdi boy club role model point father self made man would tame natur like like tea plantat upon land eleph domin also would domin even larg bull eleph led herd thus would domin son around join tale eleph deni crucial dri season access pathway water could know dri season would last long eleph would desper get water nexus film anim get water human get power love ceylon today sri lanka huge island coast india plantat locat one quick learn real sceneri stori expens miss taylor exot locat much film shot ceylon magnific bungalow would anoth potboil one must recogn atmospher creat integr time place illumin latter day wealth power attain english immigr conqueror part parcel british raj wealth gain use virtual slave labor one could build magnific resid eboni teak marbl overlook wonder carv jale grill work window doorway border evid specifi art director j mcmillan johnson hal pereira obvious made cheaper labor island craftsmanship reveal care attent detail men sought immun blandish time place architectur alway allur miss taylor marri man realli know tacit woo anoth man background describ overarch tyranni legaci man deceas said great literatur even great film great spectacl long term debas special effect extravaganza today one film made seen giant screen outdoor drive home tv arrang largest screen see fulli appreci fine camera work scope
",positive
"robert standish novel triangular romant situat ceylones tea plantat event ceylon background pictori beauti reward point william dieterl film stori rich power planter peter finch bring charm tender beauti elizabeth taylor jungl bride plantat cours endang kind wild life reason taylor eleg never dazzl costum find strang atmospher echo determin ghost bad temper husband ob memori autocrat father high danger diseas furi wild anim confus boredom annoy elizabeth taylor look friend face pretenti foreman dana andrew admir beauti tri conquer love echo jane eyr mysteri yorkshir mansion brood master rebecca innoc young second wife hunt imag glamor first wife eleph walk menac melodrama wide view huge tropic bungalow exot danc rage excess color stamped big bull eleph amaz mansion set fire compani exquisit creatur unquest beauti talent movi gave liz chang sceneri allow creativ energi self respect will debutant rebel wife sharp tongu strong taylor play movi star heroin spirit given credit
",positive
"anim got hook anim set year hey far away earth poison gas wasteland pollut violenc see crime happen ever second commit thiev fire power third world terrorist govern fiction new port citi form tank polic deal problem cop tank oh insan hero seri includ new recruit leona ozaki red hair japanes woman yeah know never match distinct japanes name japanes appear draft tank polic quick partner blond blue eye nice guy al leona new use tank unfortun destroy favorit tank tank polic command charl britain also known brenten big guy look like tom selleck steroid sport pair nifti sunglass big revolv bad temper britain like leona join tank polic first place wreck tiger special giant green monster tank exact endear fond take remain giant tank use build mini tank nicknam bonapart soon push transfer child welfar boy size put also spec bifoc genius bibl quot god fear chaplain purpl mo hawk mohican pot belli chief right edg thank mayor alway yell tank polic antic see tank cop often destroy half citi chase bad guy use extrem violenc captur well like peopl villain cyborg name buaku got mysteri past connect project known green peac gang two sexi cat cyborg sidekick anna uni puma first instal guy paid steal urin sampl hospit treat peopl infect poison gas cloud nd hire steal paint nake buaku stori howev uncomplet anim finish cult comic manga book hard find sort chao mayhem ensu black comic ventur examin far peopl want polic go order catch crimin happen fine line good guy bad guy start get blur kind thing go make movi better go get quentin tarantino uneven place still lot fun follow new dominion tank police
",positive
"fact stargat sg cheesi sci fi tv seri escap fact much tri excus explain stargat sg remain cheesi sci fi tv seri stargat sg borrow steal idea brisk special fx near impress could action go blow chair couch matter either realli think stargat sg deserv credit get everi episod stolen idea think count least one cheesi sci fi movi actual wors one hour tv episod fact episod actual could probabl minut long still better movi abl keep qualiti throughout show keep deliv push storylin make stargat sg special picki select follow perhap one two tv seri hold pretti high standard made even surpris found caught decid brush stargat sg yet anoth tacki sci fi show stick see talking
",positive
"scott bartlett offon nine minut pure crazi full frontal assault psychedel pulsat epilepsi induc flash light colour first true merg film video avant gard cinema stori speak bartlett use imag natur particular human face form provok sequenc emot reaction integr biolog phenomenon high industri form modern technolog sen film repres merg human tool machineri technolog theme connect loo subplot hal stanley kubrick space odyssey inde bartlett open sequenc imag flash colour close human eye recal dave bowman journey stargat visual rich colour confront blend sharp vivid photographi increas graini video though sit close televis screen matter fact end product record tv monitor appear confus film releas date imdb list film releas nation film registri nation film preserv foundat give correct year perhap dispar reflect time film complet first public screen either way visual distinct ahead time occasion reminisc music video brisk techno music gone amiss either offon captur graini fragment imag present life warp perspect comput process much inform thought plea laugh free think interpret extraterrestri civilis captur earth televis signal might well receiv disjoint alien document human life bizarr montag vagu familiar imageri possibl make coher sen perhap mankind technolog eventu head toward irrevers merg film video puriti artificiality
",positive
"start say long time sinc seen seen time wonder littl romp clear inspir music comedi pair new fade star music group promin kay kyser mysteri would good exampl spike jone unleash best part show band play mani tune part action fine job support hugh brien play face buddi hackett part rumor offer lou costello thus abbott costello replac lead know true pleasant movi import much spike jone band film histori wish releas seen heard two decad hope lost
",positive
" ardh satya one finest film ever made indian cinema direct great director govind nihalani one success hard hit parallel cinema also turn commerci success even today ardh satya inspir lead director india film tell real life scenario mumbai polic unlik polic citi india mumbai polic encompass differ system altogeth govind nihalani creat practic outlay real life approach mumbai polic environ amongst various polic offic colleagu film describ stori anand velankar young hot blood cop come poor famili father harsh polic constabl anand suffer father ideolog incid father atroc mother anand approach toward immedi action crime inert crave job satisfact film revolv plot wherein anand constant effort crime trampl senior lead frustrat cannot achiev desir job satisfact result frustrat anger express excess violenc remand room bar also turn alcohol spirit within still aliv constant fight system awar system metro polic politician inert associ far end compromis toward uneth practic negat final get suspend direct master piec thorough hard core one best memor scene anand break underworld gangster rama shetti hous arrest follow short convers fantast mani scene film hair rais moment practic approach script major punch alcohol corrupt polit influenc courag decept integr part mumbai polic even today aspect dealt brilliant final film belong one man show om puri portray anand velankar travers emot absolut brilliantly
",positive
"absolut classic direct flawless act superb word fall short great work definit movi mumbai polic movi stood test time om puri give stellar perform smita patil le actor done best movi race thrill everi moment movi shake whole bad forc rethink mani issu confront societi stori cop om puri start career honest man ultim degener killer first attempt bollywood get behind scene expo depress truth mumbai cop kudo nihalani movi slew bollywood movi got releas expo crimin politician polic nexus thus movi truli trend setter trend domin hindi movi scene decad movi moder box offic hit must see discern movi fans
",positive
"govind nihalani directori ventur vijay tendulkar novel brilliant om puri play inspector velankar forc protect underworld rama shetti play brilliant sadahiv amrapurkar govind nihlan talk movi good classic film smita patil play femal lead opposit om puri naseeruddin shah brilliant cameo role although sadashiv amrapurkar scene movi domin movi sadashiv amrapurkar act debut om puri nation award film best actor filmfar award winner best film stori support actor sadashiv amrapurkar
",positive
"stori compris premis charact conflict charact plot play promis triumph milit charact readili lend oneself ardh satya premis summar poem name script dilip chitr line goe ek pald mein napunsaktha doosr pald mein paurush aur teek tarazu ke kaant par ardh satya rough translat delic balanc right wrong common seen bust blind justic court powerless one plate prowess anoth needl center half truth poem recit midway film smita patil om puri restur make deep impact protagonist lay foundat much later event follow end film om puri end exact situat describ apt poem film tri mighti hard one poem howev chitr word power best film match poem everi aspect
",positive
"origin caught back one week run movi theatr impress feel much chang documentari infam edward wood jr cover life movi interview peopl work knew includ vampira dolor fuller bela lugosi jr loretta king gregori walcott paul marco interview mix clip movi bizarr recreat interest somewhat realli need seen wood film terribl wood ambit bit talent carri say worst director ever realli need docu mediocr film maker like fact tri make wood sort saint interview especi lugosi jr pretti much hate man come loud clear also total ignor film adult film industri still interest wood fan best interview vampira tear wood apart dolor fuller long time girlfriend
",positive
" haunt world edward wood jr definit documentari life man brought u movi glen glenda bride monster cours plan outer space exquisit film far exceed documentari look back angora plan companion fail round surviv entourag mani pas away sinc film give honest examin ed wood work nostalg fact look back darker corner yesteryear hollywood sentiment treatment director haunt music documentari absolut must see anyon love director fail day entir two hour film love retrospect piec togeth ed life untim death viewer best watch wear angora sweater
",positive
"realli like miik movi yakuza one saw year ago realli fu ed head never seen sick twist thing stori good actor thing well seen uk japan version say believ german dvd bit censor seen movi alreadi live germani mayb better look dvd nederland austria dvd contain lot hard nasti scene showdown felt someth miss one two short scene good pervert movi crazi charact high level violenc like miike
",positive
"love jack joke like clich top clich guy black oili skin kinda spooki hilari daniel start catch good thing jack team anymor way el would sarcasm mania love plot season littl le admit charact great actor great start pick facial express jack daniel teal c theoret possibl excit oop go sorri also start pick trait carter drive parent nutz well conclud think good anoth three season especi keep pack episod humor drama action forth
",positive
"wild way takashi miik later film good crime drama basic stori stori cop japanes cop chine parent tri take come chine mobster complic thing younger brother act lawyer villain gang film actual much complic sever complic keep thing interest distract thing central narrat thrust complic loss way hour film make le great film good one definit worth see especi mind frantic pace word warn violenc happen explos nasti also semi graphic depict gay sex that cup tea proceed caution
",positive
